url,type,fat_content,milk,calcium_content,texture,color
https://www.cheese.com/mothais-a-la-feuille/,"soft, artisan",,goat,,"creamy, soft",
https://www.cheese.com/mouco-camembert/,"soft, artisan",,cow,,"creamy, soft",ivory
https://www.cheese.com/truffello/,"soft, artisan, soft-ripened",12%,cow,,"creamy, soft",white
https://www.cheese.com/mountain-goat/,"hard, artisan",,goat,,firm,ivory
https://www.cheese.com/mountain-herbs-rebel/,"semi-hard, artisan",50%,cow,,"creamy, smooth",pale yellow
https://www.cheese.com/mountain-rebel/,"semi-hard, artisan",50%,cow,,"compact, creamy",yellow
https://www.cheese.com/mountaineer/,"semi-soft, artisan",,cow,,"dense, supple",yellow
https://www.cheese.com/mouse-house-chilli-cheddar/,semi-hard,,cow,,creamy,golden orange
https://www.cheese.com/mouse-house-garlic-chive-cheddar/,semi-hard,,cow,,creamy,green
https://www.cheese.com/mouse-house-smoked-cheddar/,semi-hard,,cow,,creamy,golden yellow
https://www.cheese.com/mozzarella/,"semi-soft, brined",,"cow, goat, sheep, water buffalo",,"elastic, stringy",white
https://www.cheese.com/mozzarella-australian/,"semi-soft, brined",45%,"cow, water buffalo",,"springy, stringy, supple",white
https://www.cheese.com/mozzarella-di-bufala/,"soft, brined",21%,water buffalo,,"creamy, smooth, springy",white
https://www.cheese.com/mozzarellissima/,"semi-soft, artisan",,cow,,"elastic, springy, stringy, supple",pale yellow
https://www.cheese.com/ms-natural/,fresh soft,,goat,,"creamy, crumbly, smooth, spreadable",white
https://www.cheese.com/mt-scott/,semi-soft,,cow,,"smooth, supple",yellow
https://www.cheese.com/mt-tam/,soft,,cow,,"creamy, firm",pale yellow
https://www.cheese.com/mt-mazama-cheddar/,semi-hard,,"cow, goat",,"creamy, crumbly, crystalline, dense",pale yellow
https://www.cheese.com/muddlewell/,"hard, artisan",,"cow, sheep",,"creamy, crumbly",ivory
https://www.cheese.com/muenster/,"soft, processed",,cow,,smooth,pale yellow
https://www.cheese.com/muffato/,"semi-firm, artisan",,cow,,flaky,ivory
https://www.cheese.com/mun-chee/,"semi-soft, processed",,cow,,"creamy, smooth",pale yellow
https://www.cheese.com/munster/,soft,,cow,,smooth,
https://www.cheese.com/muranda-blue/,"semi-hard, blue-veined",,cow,,crumbly,pale yellow
https://www.cheese.com/murazzano-dop/,"fresh soft, processed",,"cow, goat",,soft,white
https://www.cheese.com/murol/,"semi-soft, artisan",45%,cow,,"creamy, firm, springy",ivory
https://www.cheese.com/mycella/,"soft, artisan, blue-veined",50-60%,cow,,crystalline,pale yellow
https://www.cheese.com/myzithra/,"soft, whey",,"goat, sheep",,"creamy, crumbly, spreadable",white
https://www.cheese.com/meteorite/,"soft, blue-veined",37%,cow,,"creamy, supple",straw
https://www.cheese.com/ptit-basque/,"semi-hard, artisan",45%,sheep,,"creamy, dry, smooth",ivory
https://www.cheese.com/ptit-berrichon/,"soft, artisan",,goat,,soft-ripened,white
https://www.cheese.com/pacific-rock/,hard,30%,cow,,"crumbly, firm",orange
https://www.cheese.com/pack-square/,"semi-soft, artisan, soft-ripened",,cow,,"buttery, creamy, soft, soft-ripened",white
https://www.cheese.com/paesanella-bocconcin/,semi-soft,,cow,,elastic,white
https://www.cheese.com/paesanella-buffalo-mozzarella/,,25.8 g/100g,"buffalo, cow",,,white
https://www.cheese.com/paesanella-buffalo-ricotta/,"fresh soft, whey",,buffalo,,"creamy, soft",white
https://www.cheese.com/paesanella-burrata/,"fresh soft, artisan",25.4 g/100g,cow,,"creamy, soft",white
https://www.cheese.com/paesanella-caciotta/,semi-soft,,cow,,"buttery, soft",cream
https://www.cheese.com/paesanella-caciotta-with-rocket-chilli/,semi-soft,,cow,,"buttery, soft",ivory
https://www.cheese.com/paesanella-cherry-bocconcin/,semi-soft,,cow,,elastic,white
https://www.cheese.com/paesanella-dry-ricotta/,"soft, whey",,cow,,firm,white
https://www.cheese.com/paesanella-fresco/,"semi-hard, artisan",18.4 g/100g,cow,,"chewy, firm",pale yellow
https://www.cheese.com/paesanella-fresh-ricotta/,fresh soft,,cow,,firm,white
https://www.cheese.com/paglierino/,semi-hard,,sheep,,"compact, elastic",pale yellow
https://www.cheese.com/paillot-de-chevre/,"soft, soft-ripened",26%,goat,,"firm, runny, smooth, soft-ripened",white
https://www.cheese.com/palet-de-babligny/,soft,,cow,,creamy,
https://www.cheese.com/pallone-di-gravina/,"semi-hard, artisan",,cow,,smooth,golden yellow
https://www.cheese.com/paneer/,fresh firm,20.8 g/100g,"cow, water buffalo",208 mg/100g,"crumbly, firm",white
https://www.cheese.com/panela/,"fresh firm, artisan",,cow,,"creamy, crumbly",white
https://www.cheese.com/paniolo/,"soft, artisan",,cow,,"buttery, creamy, runny",pale yellow
https://www.cheese.com/pannerone/,"soft, semi-soft, artisan",50%,cow,,"creamy, grainy, open",ivory
https://www.cheese.com/panquehue/,"semi-soft, artisan",,cow,,"open, smooth",cream
https://www.cheese.com/pant-ys-gawn/,fresh soft,,goat,,creamy,white
https://www.cheese.com/paprika-rebel/,"semi-hard, artisan",50%,cow,,creamy,pale yellow
https://www.cheese.com/parmesan/,"hard, artisan",,cow,,"dense, grainy",straw
https://www.cheese.com/parrano/,"hard, artisan",,cow,,"creamy, firm, open, smooth",pale yellow
https://www.cheese.com/pas-de-lescalette/,"semi-hard, artisan",,cow,,creamy,straw
https://www.cheese.com/passendale/,"semi-soft, soft-ripened",28%,cow,,creamy,golden orange
https://www.cheese.com/pastoral/,soft,,goat,,smooth,white
https://www.cheese.com/pate-de-fromage/,soft,50%,"goat, sheep",,,
https://www.cheese.com/patefine-fort/,"soft, artisan",,cow,,smooth,white
https://www.cheese.com/pave-daffinois/,"fresh soft, soft-ripened",60%,cow,,"creamy, smooth",ivory
https://www.cheese.com/pave-dauge/,semi-soft,50%,cow,,smooth,pale yellow
https://www.cheese.com/pave-de-chirac/,"soft, artisan",,goat,,"creamy, smooth",ivory
https://www.cheese.com/pawlet/,"semi-hard, artisan",,cow,,"buttery, creamy",pale yellow
https://www.cheese.com/paski-sir/,"hard, artisan",,sheep,,"crumbly, flaky, grainy",yellow
https://www.cheese.com/peau-rouge/,hard,25%,cow,,"crumbly, firm",pale yellow
https://www.cheese.com/pecorino/,hard,,sheep,,creamy,pale yellow
https://www.cheese.com/pecorino-a-latte-crudo/,"semi-hard, artisan",,sheep,,"compact, crumbly",straw
https://www.cheese.com/pecorino-al-pepe/,"semi-soft, artisan",,sheep,,"compact, crumbly",cream
https://www.cheese.com/pecorino-al-tartufo/,"hard, artisan",,sheep,,firm,cream
https://www.cheese.com/pecorino-all-canapa/,"semi-soft, artisan",,sheep,,smooth,white
https://www.cheese.com/pecorino-allo-zafferano/,"semi-hard, artisan",,sheep,,"buttery, compact, smooth",yellow
https://www.cheese.com/pecorino-barba-del-passatore/,"semi-soft, artisan",,sheep,,"buttery, smooth, soft",white
https://www.cheese.com/pecorino-boccondilatte/,"semi-hard, artisan",,sheep,,crumbly,white
https://www.cheese.com/pecorino-camomilla/,"semi-soft, artisan",,sheep,,"creamy, smooth, soft",white
https://www.cheese.com/pecorino-con-caglio-vegetale/,"semi-hard, artisan",,sheep,,"compact, creamy",white
https://www.cheese.com/pecorino-dei-malatesta-al-sangiovese/,"semi-soft, artisan",,sheep,,smooth,white
https://www.cheese.com/pecorino-dei-malatesta-sotto-cenere/,"semi-soft, artisan",,sheep,,smooth,white
https://www.cheese.com/pecorino-dei-monaci/,"semi-soft, artisan",,sheep,,"creamy, smooth",white
https://www.cheese.com/pecorino-di-sogliano/,"hard, artisan",,sheep,,"crumbly, grainy",white
https://www.cheese.com/pecorino-di-talamello/,hard,,sheep,,"compact, crumbly, grainy",white
https://www.cheese.com/pecorino-di-vigna/,"semi-soft, artisan",,sheep,,"smooth, soft",straw
https://www.cheese.com/pecorino-erica/,"semi-soft, artisan",,sheep,,"compact, smooth",white
https://www.cheese.com/pecorino-fiordaliso/,"semi-hard, artisan",,sheep,,compact,ivory
https://www.cheese.com/pecorino-foglie-noci/,"semi-hard, artisan",,sheep,,"crumbly, grainy",white
https://www.cheese.com/pecorino-gelsomino/,"hard, artisan",,sheep,,"crumbly, flaky",ivory
https://www.cheese.com/pecorino-ginepro/,"semi-hard, artisan",,sheep,,"chalky, grainy",pale white
https://www.cheese.com/pecorino-gran-riserva-del-passatore/,"semi-hard, artisan",,sheep,,smooth,white
https://www.cheese.com/pecorino-in-walnut-leaves/,"hard, artisan",40%,sheep,,"dense, firm",white
https://www.cheese.com/pecorino-mallo-di-noce/,"semi-hard, artisan",,sheep,,"crumbly, grainy",white
https://www.cheese.com/pecorino-nel-fieno/,"soft, artisan",,sheep,,soft,pale yellow
https://www.cheese.com/pecorino-nel-granaio/,"semi-soft, artisan",,sheep,,"creamy, crumbly, smooth, soft",pale yellow
https://www.cheese.com/pecorino-nero/,"soft, artisan",,sheep,,"creamy, smooth",ivory
https://www.cheese.com/pecorino-ortica/,"semi-soft, artisan",,sheep,,"compact, smooth, soft",straw
https://www.cheese.com/pecorino-papavero/,"hard, artisan",,sheep,,"crumbly, flaky",straw
https://www.cheese.com/pecorino-pepato/,"semi-firm, artisan",,sheep,,"creamy, flaky",ivory
https://www.cheese.com/pecorino-pera/,"semi-hard, artisan",,sheep,,"crumbly, smooth",ivory
https://www.cheese.com/pecorino-querciaiolo/,semi-soft,,sheep,,smooth,white
https://www.cheese.com/pecorino-romagnolo/,"semi-hard, artisan",,sheep,,"compact, crumbly",ivory
https://www.cheese.com/pecorino-romano/,hard,,sheep,,"crumbly, grainy",pale yellow
https://www.cheese.com/toscanello/,semi-hard,,sheep,,"creamy, smooth",pale yellow
https://www.cheese.com/peekskill-pyramid/,"soft, artisan",50%,cow,,creamy,pale yellow
https://www.cheese.com/pelardon-des-cevennes/,"soft, soft-ripened",,goat,,creamy,white
https://www.cheese.com/pelardon-des-corbieres/,soft,45%,goat,,,
https://www.cheese.com/pembrokeshire-extra-mature-cheddar/,"semi-soft, artisan",,cow,,"crumbly, dense",yellow
https://www.cheese.com/pembrokeshire-mature-cheddar/,"semi-soft, artisan",,cow,,dense,pale yellow
https://www.cheese.com/penamellera/,"semi-hard, artisan",,"cow, goat, sheep",,"creamy, dense, supple",pale yellow
https://www.cheese.com/penbryn/,hard,45%,cow,,,
https://www.cheese.com/pencarreg/,"soft, blue-veined",40%,cow,,creamy,pale yellow
https://www.cheese.com/pepato/,"semi-hard, artisan",,sheep,,"creamy, flaky",straw
https://www.cheese.com/pepbert/,"soft, artisan",,cow,,soft-ripened,ivory
https://www.cheese.com/pepper-jack/,semi-soft,,cow,,"creamy, smooth",cream
https://www.cheese.com/pepper-rebel/,"semi-hard, artisan",50%,cow,,creamy,yellow
https://www.cheese.com/peppercorn-gouda/,"semi-hard, artisan",,cow,,"compact, crumbly, dense",yellow
https://www.cheese.com/perl-las-blue/,semi-soft,,cow,,creamy,golden yellow
https://www.cheese.com/perl-wen/,semi-soft,,cow,,"creamy, smooth, soft",white
https://www.cheese.com/perlagrigia-sotto-cenere/,soft,,cow,,compact,pale yellow
https://www.cheese.com/perroche/,"fresh soft, artisan",,goat,,,white
https://www.cheese.com/petida/,"soft, brined",55%,cow,190 mg/100g,creamy,white
https://www.cheese.com/petit-blaja/,soft,,goat,,soft,golden yellow
https://www.cheese.com/petit-pardou/,semi-hard,50%,cow,,,
https://www.cheese.com/petit-suisse/,fresh soft,40%,cow,,"creamy, smooth",white
https://www.cheese.com/petite-swiss/,semi-hard,,cow,,compact,pale yellow
https://www.cheese.com/phoebe/,"fresh soft, brined",,"goat, sheep",,soft,white
https://www.cheese.com/pianoforte/,"soft, soft-ripened",,cow,,"creamy, soft",pale yellow
https://www.cheese.com/piave/,"hard, artisan",,cow,,"crystalline, dense, flaky",
https://www.cheese.com/piave-fresco/,"semi-hard, artisan",,cow,,"creamy, smooth",ivory
https://www.cheese.com/piave-mezzano/,"hard, artisan",,cow,,"dense, firm",pale yellow
https://www.cheese.com/piave-vecchio/,"hard, artisan",,cow,,"dense, firm, flaky",golden yellow
https://www.cheese.com/piave-vecchio-selezione-oro/,"hard, artisan",,cow,,"crumbly, dense, flaky, grainy",yellow
https://www.cheese.com/picobello/,hard,45%,cow,,"crumbly, open",golden yellow
https://www.cheese.com/picodon-de-chevre/,"soft, artisan",,goat,,"firm, smooth",white
https://www.cheese.com/picolo/,"soft, artisan",,cow,,soft-ripened,pale yellow
https://www.cheese.com/picos-de-europa/,"semi-soft, blue-veined",,cow,,creamy,blue
https://www.cheese.com/pied-de-vent/,"semi-soft, blue-veined",27%,cow,,"creamy, smooth",cream
https://www.cheese.com/pierce-pt/,"soft, artisan",,cow,,soft,pale yellow
https://www.cheese.com/pigouille/,"soft, artisan",,sheep,,"creamy, crumbly, grainy",ivory
https://www.cheese.com/pimento/,"soft, artisan",,cow,,"creamy, crumbly",brown
https://www.cheese.com/pinconning/,semi-hard,,cow,,"creamy, open",yellow
https://www.cheese.com/piora/,hard,,cow,,,
https://www.cheese.com/pipers-pyramide/,"soft, artisan, soft-ripened",,goat,,"creamy, dense, fluffy, soft-ripened",white
https://www.cheese.com/pistol-point-cheddar/,"semi-hard, artisan",,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/pitchfork-cheddar/,hard,,cow,,"compact, creamy, firm",pale yellow
https://www.cheese.com/pithtiviers-au-foin/,"soft, artisan",,cow,,smooth,pale yellow
https://www.cheese.com/pizy/,"soft, artisan, soft-ripened",27%,cow,,"creamy, smooth, soft",ivory
https://www.cheese.com/plancherin-d-areches/,soft,,goat,,"creamy, smooth, soft",white
https://www.cheese.com/pleasant-creek/,hard,,goat,,"open, smooth",yellow
https://www.cheese.com/pleasant-ridge-reserve/,"semi-hard, artisan",,cow,,"crystalline, firm, smooth",golden yellow
https://www.cheese.com/plymouth-cheese/,"hard, artisan",,cow,,"firm, flaky, grainy",yellow
https://www.cheese.com/podhalanski/,"semi-hard, artisan",40%,"cow, sheep",,"creamy, open",pale yellow
https://www.cheese.com/point-reyes-bay-blue/,"soft, artisan",,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/point-reyes-original-blue/,"semi-soft, artisan, blue-veined",,cow,,"buttery, creamy",white
https://www.cheese.com/point-reyes-toma/,"semi-hard, artisan",,cow,,"buttery, creamy",ivory
https://www.cheese.com/poivre-dane/,"soft, artisan",,"cow, goat",,smooth,white
https://www.cheese.com/pokolbin/,"semi-soft, smear-ripened",,cow,,,
https://www.cheese.com/pompeii/,"semi-hard, artisan, smear-ripened",45%,cow,,"crumbly, soft, supple",cream
https://www.cheese.com/pongs-extraordinary-cheddar/,"hard, semi-hard",,cow,,"creamy, crumbly",yellow
https://www.cheese.com/pont-leveque/,soft,,cow,,creamy,pale yellow
https://www.cheese.com/port-nicholson/,semi-soft,40%,cow,,"creamy, smooth",orange
https://www.cheese.com/port-salut/,semi-soft,72.70%,cow,,"creamy, smooth",pale yellow
https://www.cheese.com/postel/,,,cow,,,
https://www.cheese.com/pouligny-saint-pierre/,soft,,goat,,"creamy, crumbly",ivory
https://www.cheese.com/pourly/,"soft, artisan",45%,goat,,smooth,pale yellow
https://www.cheese.com/prairie-breeze-cheddar/,"hard, artisan",,cow,,"creamy, crumbly, grainy",yellow
https://www.cheese.com/prairie-rose/,"semi-hard, artisan",,,,"creamy, open",yellow
https://www.cheese.com/prairie-tomme/,"semi-hard, artisan",,sheep,,"firm, smooth",cream
https://www.cheese.com/prastost/,semi-soft,45-50%,cow,,creamy,yellow
https://www.cheese.com/president-brie/,"soft, artisan, soft-ripened",,cow,,"buttery, creamy, runny, spreadable",pale yellow
https://www.cheese.com/president-camembert/,"semi-soft, soft-ripened",,cow,,"creamy, firm, soft",cream
https://www.cheese.com/president-fat-free-feta/,"firm, artisan, brined",0 g/100g,cow,30 mg/100g,crumbly,white
https://www.cheese.com/president-light-brie/,"soft, soft-ripened",,cow,,"creamy, runny, smooth",white
https://www.cheese.com/president-madrigal/,"semi-hard, artisan",,cow,,"smooth, soft",straw
https://www.cheese.com/prima-donna/,hard,,cow,,"crumbly, crystalline, firm, grainy",yellow
https://www.cheese.com/prima-donna-fino/,hard,30.5 g/100g,cow,921 mg/100g,"crumbly, crystalline, firm",pale yellow
https://www.cheese.com/prima-donna-forte/,hard,33 g/100g,,990 mg/100g,"crumbly, crystalline, flaky, grainy",yellow
https://www.cheese.com/prima-donna-leggero/,hard,18.3 g/100g,cow,1071 mg/100g,"crumbly, crystalline, firm",yellow
https://www.cheese.com/prima-donna-maturo/,hard,32.3 g/100g,cow,749 mg/100g,"crumbly, crystalline, firm, grainy",yellow
https://www.cheese.com/primo-fresco/,"fresh soft, artisan",,sheep,,"creamy, fluffy, spreadable",white
https://www.cheese.com/prince-jean/,"fresh soft, artisan",,cow,,creamy,white
https://www.cheese.com/prix-de-diane/,"soft, artisan",,cow,,"creamy, soft, soft-ripened",pale yellow
https://www.cheese.com/processed-cheddar/,"semi-hard, processed",,cow,,"creamy, smooth",
https://www.cheese.com/pasteurized-processed/,"soft, processed",,cow,,"creamy, smooth, spreadable, springy",
https://www.cheese.com/processed-smoked-gouda/,"semi-hard, processed",,cow,,creamy,straw
https://www.cheese.com/promontory/,"hard, artisan",,cow,,"creamy, firm",pale yellow
https://www.cheese.com/provel/,"soft, processed",,cow,,"buttery, gooey",white
https://www.cheese.com/providence/,"semi-soft, artisan",,goat,,"compact, crumbly",pale yellow
https://www.cheese.com/provoleta/,"semi-hard, artisan",45%,water buffalo,316 mg/100g,"creamy, smooth, springy",pale yellow
https://www.cheese.com/provolone/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/provolone-del-monaco/,"semi-hard, artisan",40.50%,cow,157 mg/100g,"firm, grainy",pale yellow
https://www.cheese.com/provolone-mandarino-gran-riserva/,"semi-hard, artisan",,cow,,"elastic, stringy, supple",white
https://www.cheese.com/provolone-valpadana/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/president-fresh-goat-cheese/,"fresh firm, artisan",,goat,,"dense, smooth",white
https://www.cheese.com/psychedillic/,fresh soft,,goat,,"creamy, smooth, spreadable",white
https://www.cheese.com/pule/,artisan,,donkey,,crumbly,white
https://www.cheese.com/purple-haze/,fresh soft,,goat,,"creamy, crumbly, smooth, spreadable",white
https://www.cheese.com/purples-must/,"semi-hard, artisan, blue-veined",,"cow, goat",,"creamy, crumbly",pale yellow
https://www.cheese.com/pyengana-cheddar/,"hard, semi-hard, artisan",,cow,,"creamy, crumbly, smooth",pale yellow
https://www.cheese.com/pyramide/,"soft, artisan",,goat,,crumbly,ivory
https://www.cheese.com/perail-de-brebis/,"soft, artisan",,sheep,,"creamy, smooth",pale yellow
https://www.cheese.com/saaland-pfarr/,semi-soft,45-50%,cow,,creamy,yellow
https://www.cheese.com/saanen-silk/,"semi-soft, artisan, soft-ripened",,goat,,"creamy, fluffy, runny, soft-ripened",white
https://www.cheese.com/saanenkaese/,"hard, processed",,cow,,"brittle, firm",pale yellow
https://www.cheese.com/saga/,"soft, blue-veined, soft-ripened",,cow,,creamy,white
https://www.cheese.com/sage-derby/,"semi-hard, artisan",45%,cow,,firm,green
https://www.cheese.com/saint-agur/,"soft, blue-veined",60%,cow,,"creamy, smooth, spreadable",blue
https://www.cheese.com/saint-albray/,semi-soft,,cow,,"creamy, smooth",
https://www.cheese.com/saint-andre/,"soft, soft-ripened",,cow,,"creamy, dense",ivory
https://www.cheese.com/saint-felicien/,"soft, artisan",,cow,,creamy,white
https://www.cheese.com/saint-honore/,"soft, soft-ripened",,cow,,"creamy, smooth, soft, soft-ripened, supple",cream
https://www.cheese.com/saint-marcellin/,"soft, artisan",,cow,,"creamy, smooth",white
https://www.cheese.com/saint-nectaire/,"semi-soft, artisan",,cow,,"creamy, smooth",ivory
https://www.cheese.com/saint-paulin/,"semi-soft, artisan",,cow,,"creamy, firm",
https://www.cheese.com/saint-rose/,"semi-soft, artisan",,sheep,,firm,pale yellow
https://www.cheese.com/sainte-maure-de-touraine-aoc/,"semi-soft, artisan",,goat,,"creamy, fluffy, soft",white
https://www.cheese.com/salemville-amish-blue/,"semi-soft, artisan, blue-veined",,cow,,"creamy, crumbly",ivory
https://www.cheese.com/salemville-amish-gorgonzola/,"semi-soft, artisan, blue-veined",,cow,,"creamy, crumbly",ivory
https://www.cheese.com/salemville-smokehaus-blue/,"semi-soft, artisan, blue-veined",,cow,,creamy,ivory
https://www.cheese.com/salers/,semi-hard,,cow,,,red
https://www.cheese.com/salsa-asiago/,"hard, artisan",,cow,,"compact, firm, open, smooth",pale yellow
https://www.cheese.com/saltbush_chevre/,"fresh firm, artisan",45%,goat,,creamy,white
https://www.cheese.com/samso/,semi-hard,30-45%,cow,,supple,yellow
https://www.cheese.com/san-andreas/,"hard, artisan",,sheep,,"creamy, firm, open, smooth",straw
https://www.cheese.com/san-geronimo/,"semi-soft, brined",,cow,,smooth,white
https://www.cheese.com/san-simon/,semi-soft,,cow,,"buttery, creamy",cream
https://www.cheese.com/sancerre/,hard,40%,goat,,,
https://www.cheese.com/sandy-creek/,"soft, soft-ripened",,goat,,"runny, smooth",ivory
https://www.cheese.com/santa-gadea/,"soft, semi-soft",,goat,,"creamy, smooth, soft",white
https://www.cheese.com/sao-jorge/,semi-hard,,cow,,"chalky, crumbly, firm",golden yellow
https://www.cheese.com/sap-sago/,hard,,cow,,dry,green
https://www.cheese.com/saporito/,"semi-hard, artisan",,cow,,creamy,ivory
https://www.cheese.com/sardo/,hard,,cow,,"crumbly, firm, flaky",pale yellow
https://www.cheese.com/sarro-de-cabra/,"semi-soft, artisan",,goat,,buttery,white
https://www.cheese.com/sartori-classic-cheese-asiago/,"hard, artisan",,cow,,"compact, crumbly, open, smooth",
https://www.cheese.com/sartori-classic-cheese-fontina/,"semi-soft, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/sartori-classic-cheese-parmesan/,"hard, artisan",,cow,,"crumbly, dry, grainy",yellow
https://www.cheese.com/sartori-classic-cheese-romano/,"hard, artisan",,cow,,"brittle, crumbly, dense, flaky",straw
https://www.cheese.com/sartori-classic-montamore/,"semi-hard, artisan",,cow,,"dense, firm",pale yellow
https://www.cheese.com/sartori-limited-edition-cannella-bellavitano/,hard,,cow,,creamy,pale yellow
https://www.cheese.com/sartori-limited-edition-cognac-bellavitano/,hard,,cow,,creamy,
https://www.cheese.com/sartori-limited-edition-extra-aged-goat/,"semi-firm, artisan",,goat,,creamy,
https://www.cheese.com/sartori-limited-edition-family-heirloom-bellavitano/,"hard, artisan",,cow,,"crumbly, dry",pale yellow
https://www.cheese.com/sartori-limited-edition-family-heirloom-parmesan/,"hard, artisan",,cow,,"crumbly, flaky, grainy",golden yellow
https://www.cheese.com/sartori-limited-edition-pastorale-blend/,"semi-hard, artisan",,"cow, sheep",,creamy,pale yellow
https://www.cheese.com/sartori-reserve-balsamic-bellavitano/,hard,,cow,,firm,
https://www.cheese.com/sartori-reserve-basil-olive-oil-asiago/,"hard, artisan",,cow,,,pale yellow
https://www.cheese.com/sartori-reserve-bellavitano-gold/,hard,,cow,,creamy,pale yellow
https://www.cheese.com/sartori-reserve-black-pepper-bellavitano/,semi-hard,,cow,,creamy,pale yellow
https://www.cheese.com/sartori-reserve-chai-bellavitano/,"hard, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/sartori-reserve-cheese-mediterranean-fontina/,"semi-soft, artisan",,cow,,creamy,cream
https://www.cheese.com/sartori-reserve-dolcina-gorgonzola/,"semi-firm, blue-veined",,cow,,"creamy, soft",ivory
https://www.cheese.com/sartori-reserve-espresso-bellavitano/,"semi-firm, artisan",,cow,,firm,pale yellow
https://www.cheese.com/sartori-reserve-extra-aged-fontina/,"hard, artisan",,cow,,creamy,yellow
https://www.cheese.com/sartori-reserve-extra-aged-asiago/,"hard, artisan",,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/sartori-reserve-merlot-bellavitano/,"semi-hard, artisan",,cow,,"creamy, crystalline",pale yellow
https://www.cheese.com/sartori-reserve-raspberry-bellavitano/,"hard, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/sartori-reserve-rosemary-olive-oil-asiago/,"hard, artisan",,cow,,,pale yellow
https://www.cheese.com/sartori-reserve-sarvecchio-parmesan/,"hard, artisan",,cow,,"crumbly, crystalline, dry, flaky, grainy",yellow
https://www.cheese.com/sbrinz/,"hard, artisan",45%,cow,,"dense, flaky",yellow
https://www.cheese.com/sbronzo/,"semi-soft, artisan",,water buffalo,,"creamy, dense",ivory
https://www.cheese.com/scallion-onion-cheddar/,"semi-hard, artisan",,cow,,crumbly,pale yellow
https://www.cheese.com/scamorza/,semi-soft,,cow,,"elastic, smooth, springy",white
https://www.cheese.com/schloss/,"semi-soft, brined",,cow,,"chalky, creamy, smooth",straw
https://www.cheese.com/scotch-bonnet-cheddar/,"hard, processed",,cow,,creamy,pale yellow
https://www.cheese.com/sea-change/,"semi-soft, artisan",,cow,,"elastic, smooth",cream
https://www.cheese.com/seahive/,"hard, artisan",,cow,,"dry, firm",pale yellow
https://www.cheese.com/seascape/,"semi-hard, artisan",8 g/100g,"cow, goat",,"crumbly, smooth",pale yellow
https://www.cheese.com/seastack/,"soft, soft-ripened",,cow,,"creamy, firm, runny, soft",white
https://www.cheese.com/seators-orkney/,"hard, artisan",,cow,,crumbly,cream
https://www.cheese.com/selles-sur-cher/,soft,,goat,,firm,
https://www.cheese.com/selva/,"soft, artisan",45%,cow,,"smooth, supple",pale yellow
https://www.cheese.com/serat/,hard,,sheep,,,
https://www.cheese.com/seriously-strong-cheddar/,hard,34.40%,cow,740 mg/100g,"crumbly, dense, firm, flaky",yellow
https://www.cheese.com/serra-da-estrela-dop/,semi-soft,,sheep,,,ivory
https://www.cheese.com/sgt-pepper/,fresh soft,,goat,,"creamy, smooth, spreadable",white
https://www.cheese.com/shaker-blue/,"semi-firm, blue-veined",,sheep,,creamy,ivory
https://www.cheese.com/vegan-shamembert/,soft,,plant-based,,"soft, soft-ripened",white
https://www.cheese.com/shanklish/,"fresh firm, hard, artisan",,"cow, sheep",,"creamy, crumbly, firm",white
https://www.cheese.com/sharon-hollow-garlic-and-chive/,"fresh soft, artisan",,cow,,flaky,ivory
https://www.cheese.com/sharp-cheddar/,"semi-hard, artisan",,cow,,creamy,
https://www.cheese.com/sharpham/,"soft, artisan",45%,cow,,"creamy, smooth",white
https://www.cheese.com/sharpham-elmhirst/,"soft, artisan, soft-ripened",,cow,,"creamy, smooth, soft, soft-ripened, spreadable",white
https://www.cheese.com/sharpham-rustic/,"semi-hard, artisan",,cow,,creamy,white
https://www.cheese.com/sharpham-rustic-chive-garlic/,"semi-hard, artisan",,cow,,creamy,white
https://www.cheese.com/sharpham-savour/,"semi-hard, artisan",,"cow, goat",,"close, creamy, supple",cream
https://www.cheese.com/sheep-gouda/,"semi-hard, artisan",,sheep,,"compact, crumbly, dense",pale yellow
https://www.cheese.com/shelburne-cheddar/,"hard, artisan",51%,cow,,firm,pale yellow
https://www.cheese.com/shepherds-crook/,"soft, artisan",48%,sheep,,"creamy, smooth, springy",white
https://www.cheese.com/shepherds-hope/,"fresh soft, artisan",,sheep,,"creamy, firm, soft",white
https://www.cheese.com/shepherdista-crush/,"firm, artisan",,sheep,,compact,ivory
https://www.cheese.com/shepsog/,semi-firm,,"cow, sheep",,buttery,yellow
https://www.cheese.com/ships-wheel-brie/,artisan,,cow,,creamy,
https://www.cheese.com/vegan-shoreditch-smoked-cheese/,semi-firm,,plant-based,,"creamy, semi firm, soft, spreadable",pale yellow
https://www.cheese.com/shorrocks-lancashire-bomb/,semi-hard,,cow,,"creamy, crumbly",yellow
https://www.cheese.com/shredded-bliss/,semi-soft,,,,"elastic, smooth, springy, stringy",pale yellow
