url,type,fat_content,milk,calcium_content,texture,color
https://www.cheese.com/buchette-de-manon/,soft,,goat,,creamy,cream
https://www.cheese.com/bufala-soldier/,"soft, artisan, soft-ripened",,"cow, goat, water buffalo",,"buttery, creamy",pale yellow
https://www.cheese.com/bufalino/,soft,,buffalo,,"creamy, soft",white
https://www.cheese.com/bufarolo/,"fresh soft, artisan",,water buffalo,,"chalky, crumbly",white
https://www.cheese.com/buff-blue/,"firm, blue-veined",,buffalo,,,blue
https://www.cheese.com/burgos/,fresh soft,46-60%,"cow, sheep",,creamy,white
https://www.cheese.com/burrata/,"fresh soft, artisan",,water buffalo,,"creamy, stringy",white
https://www.cheese.com/burwash-rose/,"semi-soft, artisan",,cow,,"creamy, springy",cream
https://www.cheese.com/burwood-bole/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/butte/,"soft, soft-ripened",,cow,,smooth,yellow
https://www.cheese.com/buttercup/,"semi-soft, artisan",,"cow, goat",,"creamy, firm, open",pale yellow
https://www.cheese.com/butterkase/,semi-soft,50%,cow,,"creamy, smooth, spreadable",pale yellow
https://www.cheese.com/buttermilk-blue/,"semi-hard, blue-veined",8 g/100g,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/buttermilk-blue-affinee/,"semi-soft, blue-veined",,cow,,creamy,ivory
https://www.cheese.com/buttermilk-gorgonzola/,"semi-soft, blue-veined",,cow,,crumbly,pale yellow
https://www.cheese.com/butternut/,"semi-hard, artisan",,cow,,"creamy, firm",pale yellow
https://www.cheese.com/buxton-blue/,"soft, artisan, blue-veined",45%,cow,,crumbly,yellow
https://www.cheese.com/byaslag/,"fresh soft, artisan",,yak,,firm,pale yellow
https://www.cheese.com/buchette-la-sarriette/,"soft, processed",45%,goat,,,
https://www.cheese.com/cabecou/,"soft, artisan",,goat,,"creamy, smooth",white
https://www.cheese.com/cabecou-feuille-darmagnac/,"fresh soft, artisan",,goat,,smooth,white
https://www.cheese.com/caboc/,soft,,cow,,"creamy, smooth",white
https://www.cheese.com/cabot-clothbound/,"hard, artisan",,cow,,"crumbly, flaky",yellow
https://www.cheese.com/cabrales/,"semi-hard, artisan, blue-veined",,cow,,"creamy, firm",
https://www.cheese.com/cachaille/,soft,,goat,,,
https://www.cheese.com/cacio-de-roma/,"semi-soft, artisan",20%,sheep,,semi firm,ivory
https://www.cheese.com/cacio-di-bosco-al-tartufo/,"semi-firm, artisan",55%,"cow, sheep",,"crumbly, firm",ivory
https://www.cheese.com/caciobarricato/,semi-soft,,cow,,"elastic, soft, stringy, supple",ivory
https://www.cheese.com/caciobirraio/,soft,,cow,,compact,straw
https://www.cheese.com/caciobufala/,semi-hard,,water buffalo,,compact,ivory
https://www.cheese.com/caciocavallo/,semi-hard,,cow,,"elastic, firm",
https://www.cheese.com/caciocavallo-di-bufala/,"semi-hard, artisan",,water buffalo,,smooth,
https://www.cheese.com/caciocavallo-podolico-vetus/,soft,,cow,,firm,
https://www.cheese.com/cacioradicchio/,soft,,,,creamy,white
https://www.cheese.com/caciotta/,"semi-soft, artisan",,"cow, goat, sheep, water buffalo",,"compact, firm",
https://www.cheese.com/caciotta-al-tartufo/,"semi-soft, artisan",,"cow, sheep",,firm,ivory
https://www.cheese.com/cacow-belle/,"semi-soft, artisan",,cow,,"creamy, smooth",pale yellow
https://www.cheese.com/caerphilly/,hard,48%,cow,,"crumbly, dense",white
https://www.cheese.com/cahills-irish-porter-cheddar/,"semi-hard, artisan",,cow,,firm,brownish yellow
https://www.cheese.com/cahills-whiskey-cheese/,"semi-hard, artisan",,cow,,"creamy, soft",straw
https://www.cheese.com/cairnsmore/,"hard, artisan",,sheep,,"crumbly, open, smooth",ivory
https://www.cheese.com/calcagno/,"hard, artisan",,sheep,,"firm, flaky, smooth",pale yellow
https://www.cheese.com/calenzana/,"semi-soft, artisan",,"goat, sheep",,creamy,pale yellow
https://www.cheese.com/california-crottin/,"soft, artisan, soft-ripened",,goat,,"dense, firm",cream
https://www.cheese.com/cambazola/,"soft, soft-ripened",,cow,,creamy,
https://www.cheese.com/cambozola-grand-noir/,"semi-soft, blue-veined",,cow,,creamy,pale yellow
https://www.cheese.com/cambus-omay/,"semi-hard, artisan",,cow,,creamy,cream
https://www.cheese.com/camembert/,"soft, artisan",,cow,,"smooth, soft-ripened",pale yellow
https://www.cheese.com/camembert-calvados/,"soft, semi-soft",,cow,,"creamy, smooth, springy",yellow
https://www.cheese.com/camembert-de-normandie/,"soft, soft-ripened",,cow,,creamy,pale yellow
https://www.cheese.com/camembert-de-portneuf/,"soft, soft-ripened",,cow,,"creamy, soft-ripened, supple",pale yellow
https://www.cheese.com/camembert-des-camarades/,"soft, soft-ripened",30%,cow,,"creamy, soft, soft-ripened",ivory
https://www.cheese.com/cameo/,"semi-soft, artisan",,goat,,"buttery, creamy, soft",white
https://www.cheese.com/campfire/,semi-hard,,cow,,"compact, creamy, firm, open, supple",ivory
https://www.cheese.com/campi/,"semi-hard, artisan",,water buffalo,,"elastic, firm",ivory
https://www.cheese.com/cana-de-cabra/,"semi-soft, soft-ripened",,goat,,creamy,ivory
https://www.cheese.com/canadian-cheddar/,"hard, artisan, processed",,"cow, goat, sheep",,"crumbly, open",yellow
https://www.cheese.com/canarejal/,soft,,sheep,,"gooey, runny, smooth",pale yellow
https://www.cheese.com/canastra-cheese/,artisan,,cow,,,yellow
https://www.cheese.com/cancoillotte-cancoyotte/,soft,,cow,,,
https://www.cheese.com/canestrato/,"hard, artisan",,"goat, sheep",,"dense, flaky",straw
https://www.cheese.com/cantal/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/cap-cressy/,"semi-hard, artisan, smear-ripened",,goat,,"compact, dense",pale yellow
https://www.cheese.com/cape-vessey/,"semi-soft, artisan",,goat,,"chewy, firm",pale yellow
https://www.cheese.com/capra-al-fieno/,"semi-soft, artisan",,goat,,firm,ivory
https://www.cheese.com/capra-al-pepe/,"soft, artisan",,goat,,"creamy, soft",pale yellow
https://www.cheese.com/capra-nouveau/,semi-soft,,goat,,"creamy, smooth",ivory
https://www.cheese.com/caprano/,"hard, semi-hard",26%,goat,,"crumbly, open, smooth",pale yellow
https://www.cheese.com/capraricca/,"soft, artisan, soft-ripened",,goat,,"creamy, runny, supple",white
https://www.cheese.com/caprese-di-bufala/,soft,,water buffalo,,"oily, smooth",straw
https://www.cheese.com/capri-blu/,"soft, blue-veined",,goat,,"creamy, soft",pale yellow
https://www.cheese.com/capriago/,"hard, artisan, brined",,goat,,firm,
https://www.cheese.com/caprice/,soft,,goat,,"creamy, smooth",white
https://www.cheese.com/caprice-des-dieux/,"soft, soft-ripened",60%,cow,,"creamy, smooth",white
https://www.cheese.com/capricious/,"hard, artisan",,goat,,creamy,ivory
https://www.cheese.com/capricorn-somerset-goats-cheese/,"soft, artisan",,goat,,"creamy, crumbly, firm, smooth",white
https://www.cheese.com/capriny/,soft,,goat,,creamy,white
https://www.cheese.com/capriole-banon/,"soft, artisan",,goat,,"creamy, dense",pale yellow
https://www.cheese.com/caprotto/,"hard, artisan",,goat,,compact,straw
https://www.cheese.com/carabiner/,"semi-hard, artisan",,cow,,"dense, firm",yellow
https://www.cheese.com/caravane/,"soft, artisan",22%,camel,,creamy,white
https://www.cheese.com/carboncino/,fresh soft,,"cow, goat, sheep",,"creamy, gooey, runny, soft",white
https://www.cheese.com/cardo/,"semi-soft, artisan",,goat,,"firm, open, runny",ivory
https://www.cheese.com/carlina/,"fresh soft, artisan",,cow,,creamy,white
https://www.cheese.com/carlow/,"semi-hard, artisan",,cow,,"firm, smooth",golden yellow
https://www.cheese.com/carmody/,"semi-hard, artisan",,cow,,firm,cream
https://www.cheese.com/carnia-altobut/,"hard, artisan",,cow,,"compact, elastic, firm, open",pale yellow
https://www.cheese.com/caronzola/,"soft, blue-veined",,cow,,creamy,ivory
https://www.cheese.com/carr-valley-glacier-wildfire-blue/,"semi-soft, artisan, blue-veined",,cow,,"creamy, crumbly, soft",ivory
https://www.cheese.com/carre-de-lest/,soft,,cow,,smooth,pale yellow
https://www.cheese.com/carrick/,"hard, organic",,cow,,creamy,cream
https://www.cheese.com/carrot-rebel/,"semi-hard, artisan",50%,cow,,creamy,orange
https://www.cheese.com/carrowholly/,"hard, artisan",,cow,,"crumbly, crystalline, firm, smooth",yellow
https://www.cheese.com/casatica/,"semi-soft, artisan, soft-ripened",,water buffalo,,"creamy, soft-ripened",white
https://www.cheese.com/casciotta-di-urbino/,"semi-soft, artisan",45%,"cow, sheep",,"creamy, crumbly, open",straw
https://www.cheese.com/cashel-blue/,"semi-soft, blue-veined",,cow,,creamy,blue
https://www.cheese.com/cashew-nut-cream-cheese/,"soft, artisan",,,,"creamy, smooth, soft, spreadable",white
https://www.cheese.com/castelmagno/,semi-hard,34.2 g/100g,"cow, goat, sheep",4768 mg/100g,"crumbly, dense, grainy",ivory
https://www.cheese.com/castelo-branco/,"semi-soft, artisan",45%,"goat, sheep",,"brittle, creamy, crumbly, firm, smooth",pale yellow
https://www.cheese.com/castigliano/,hard,,"cow, goat, sheep",,firm,yellow
https://www.cheese.com/castillon-frais/,fresh soft,,sheep,,"creamy, open",white
https://www.cheese.com/castle-blue/,"semi-soft, blue-veined, soft-ripened",,cow,,"buttery, creamy",cream
https://www.cheese.com/casu-marzu/,"soft, soft-ripened",,sheep,,soft-ripened,
https://www.cheese.com/cathelain/,soft,,cow,,smooth,
https://www.cheese.com/catupiry/,"soft, processed",,cow,,"creamy, spreadable",white
https://www.cheese.com/cave-aged-marisa/,"semi-hard, artisan",,sheep,,firm,pale yellow
https://www.cheese.com/cave-rebel/,"hard, artisan",50%,cow,,"compact, crumbly, firm, open",pale yellow
https://www.cheese.com/caveman-blue/,"semi-hard, blue-veined",,cow,,"creamy, dense",pale yellow
https://www.cheese.com/caws-cenarth-black-sheep/,semi-hard,,sheep,,buttery,cream
https://www.cheese.com/caws-penhelyg-abaty/,soft,,cow,,gooey,white
https://www.cheese.com/cayuga-blue/,"semi-hard, blue-veined",,goat,,compact,ivory
https://www.cheese.com/cello-thick-smooth-mascarpone/,"fresh soft, processed",,cow,,"buttery, creamy, firm, smooth",white
https://www.cheese.com/celtic-promise/,"semi-soft, artisan",,cow,,creamy,yellow
https://www.cheese.com/cendre-dolivet/,"soft, artisan",45%,cow,,"smooth, supple",ivory
https://www.cheese.com/cendre-des-pres/,"soft, artisan, soft-ripened",27%,cow,,"buttery, creamy, soft",ivory
https://www.cheese.com/cerney-pyramid/,"fresh soft, artisan",,goat,,creamy,white
https://www.cheese.com/chabichou-du-poitou/,"semi-soft, artisan",,goat,,creamy,white
https://www.cheese.com/chabis-de-gatine/,"soft, artisan",,goat,,"firm, smooth",white
https://www.cheese.com/challerhocker/,hard,,cow,,"creamy, dense, smooth",pale yellow
https://www.cheese.com/champignon-de-luxe-garlic/,"soft, soft-ripened",,cow,,creamy,cream
https://www.cheese.com/champignon-de-luxe-pepper/,"soft, soft-ripened",,cow,,creamy,cream
https://www.cheese.com/champignon-mushrooom/,"soft, soft-ripened",,cow,,creamy,cream
https://www.cheese.com/chaource/,"soft, soft-ripened",,cow,,"creamy, runny",cream
https://www.cheese.com/chapmans-pasture/,semi-hard,,cow,,grainy,ivory
https://www.cheese.com/charolais/,semi-soft,,goat,,firm,
https://www.cheese.com/chaumes/,"soft, semi-soft, soft-ripened",50%,cow,,"creamy, smooth, springy, supple",pale yellow
https://www.cheese.com/chavroux/,soft,12%,goat,,"creamy, spreadable",white
https://www.cheese.com/checkerboard-cheddar/,"semi-hard, artisan",,cow,,crumbly,pale yellow
https://www.cheese.com/cheddar/,hard,,cow,,compact,pale yellow
https://www.cheese.com/cheddar-ladida-lavender/,"semi-hard, artisan",,cow,,"creamy, smooth",white
https://www.cheese.com/cheddar-with-irish-porter/,"semi-hard, artisan",,cow,,smooth,pale yellow
https://www.cheese.com/cheddar-with-red-wine/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/cheese-curds/,fresh firm,,,,"firm, springy",white
https://www.cheese.com/chelsea-blue/,artisan,,,,crumbly,
https://www.cheese.com/cherni-vit/,"soft, brined",,sheep,,soft,green
https://www.cheese.com/cherokee-rose/,"hard, artisan",,cow,,"creamy, smooth, soft",pale yellow
https://www.cheese.com/cheshire/,hard,,cow,,"crumbly, dense",orange
https://www.cheese.com/chevre-en-marinade/,"semi-soft, artisan",,goat,,"creamy, crumbly, firm, oily",white
https://www.cheese.com/chevre-log/,fresh soft,,goat,,"creamy, crumbly, smooth, spreadable",white
https://www.cheese.com/chevrotin-des-aravis/,"soft, artisan, brined",45%,goat,,"creamy, smooth",pale yellow
https://www.cheese.com/chhurpi/,"soft, hard, artisan",,"cow, yak",,dense,pale yellow
https://www.cheese.com/childwickbury/,"fresh soft, artisan",,goat,,"creamy, smooth",white
https://www.cheese.com/chile-jack/,"semi-soft, artisan",,goat,,creamy,cream
https://www.cheese.com/chile-caciotta/,"semi-soft, artisan",,"cow, sheep",,"creamy, smooth",
https://www.cheese.com/chimney-rock/,soft,,cow,,soft,pale yellow
https://www.cheese.com/chiriboga-blue/,"semi-soft, artisan, blue-veined",,cow,,"creamy, dense, smooth, spreadable",cream
https://www.cheese.com/chocolate-lab/,"hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/chocolate-stout-cheddar/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/chontaleno/,semi-hard,,cow,,firm,white
https://www.cheese.com/chorlton-blue-cheshire/,"semi-soft, artisan, blue-veined",,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/chura-kampo/,"hard, artisan",,yak,,"dense, dry, firm",
https://www.cheese.com/chateau-de-versailles/,"soft, soft-ripened",,cow,,"buttery, creamy, runny, soft, soft-ripened",ivory
https://www.cheese.com/chevre/,,,goat,,,white
https://www.cheese.com/chevre-des-neiges/,fresh soft,24%,"cow, goat",,"soft, spreadable, supple",white
https://www.cheese.com/cilentano-ai-fichi/,"semi-soft, artisan",,"buffalo, cow, sheep",,creamy,cream
https://www.cheese.com/cinerino/,"hard, artisan",,sheep,,flaky,ivory
https://www.cheese.com/cirrus/,"soft, soft-ripened",,cow,,"creamy, soft",ivory
https://www.cheese.com/civray/,"soft, artisan",45%,goat,,"creamy, firm",pale yellow
https://www.cheese.com/classic-blue-log/,"semi-soft, artisan",,goat,,"creamy, dense, soft",cream
https://www.cheese.com/classico-pecorino-senese/,"semi-hard, artisan",,sheep,,"buttery, compact, firm",straw
https://www.cheese.com/classico-riserva/,"hard, artisan",,sheep,,"chalky, compact, crumbly",straw
https://www.cheese.com/classics-fresh-mozzarella/,"soft, brined",,cow,,"creamy, elastic, smooth, soft, stringy, supple",white
https://www.cheese.com/clava-brie/,soft,,cow,,"buttery, creamy, soft",straw
https://www.cheese.com/clonmore/,"hard, artisan",,goat,,"firm, open",pale yellow
https://www.cheese.com/coalho/,semi-hard,,cow,,"elastic, firm, springy",yellow
https://www.cheese.com/coastal-cheddar/,firm,,cow,,,pale yellow
https://www.cheese.com/coeur-de-camembert-au-calvados/,"soft, artisan",,cow,,creamy,ivory
https://www.cheese.com/coeur-de-chevre/,"soft, soft-ripened",,goat,,creamy,pale yellow
https://www.cheese.com/colby/,semi-hard,,cow,,"firm, open, springy",yellow
https://www.cheese.com/colby-jack/,"semi-soft, processed",,,,smooth,
https://www.cheese.com/cold-pack/,"soft, blue-veined, processed",,cow,,"creamy, smooth, spreadable",
https://www.cheese.com/colony-cheese/,"semi-hard, artisan",,,,"creamy, open, soft, supple",pale yellow
https://www.cheese.com/colorouge/,"soft, artisan, smear-ripened",12%,cow,,"creamy, soft",white
https://www.cheese.com/colston-bassett-stilton/,"semi-hard, artisan",33%,cow,,"buttery, creamy",cream
https://www.cheese.com/comox-brie/,"soft, soft-ripened",26%,cow,,"buttery, creamy, runny, soft, soft-ripened",ivory
https://www.cheese.com/comox-camembert/,"soft, artisan, soft-ripened",28%,cow,,"buttery, chalky, creamy, soft, soft-ripened, supple",pale yellow
https://www.cheese.com/comte/,"semi-hard, artisan",,cow,,"dense, firm",pale yellow
https://www.cheese.com/comte-12-months/,semi-hard,,cow,,buttery,yellow
https://www.cheese.com/comte-18-months/,hard,,cow,,firm,yellow
https://www.cheese.com/comtomme/,"semi-soft, artisan",28%,cow,,"firm, supple",golden yellow
https://www.cheese.com/conciato-al-pepe/,hard,,cow,,"compact, crumbly",pale yellow
https://www.cheese.com/condio/,"semi-soft, artisan",,cow,,"creamy, smooth, soft",ivory
https://www.cheese.com/connemara/,"semi-hard, artisan",,cow,,"creamy, firm",white
https://www.cheese.com/consider-bardwell-farm-manchester/,"semi-hard, artisan",,goat,,"firm, open",ivory
https://www.cheese.com/coolattin-cheddar/,"hard, artisan",,cow,,"crumbly, open",pale yellow
https://www.cheese.com/coolea/,hard,,cow,,firm,
https://www.cheese.com/cooleney/,"soft, artisan",45%,cow,,"creamy, smooth",white
https://www.cheese.com/coquetdale/,"semi-hard, soft-ripened",55%,cow,,creamy,pale yellow
https://www.cheese.com/corleggy/,"hard, artisan",40%,goat,,,
https://www.cheese.com/cornish-blue/,"semi-soft, artisan",,cow,,"buttery, dense",
https://www.cheese.com/cornish-brie/,"soft, artisan, soft-ripened",,cow,,"creamy, soft-ripened",yellow
https://www.cheese.com/cornish-crumbly/,"semi-soft, artisan",,cow,,chalky,ivory
https://www.cheese.com/cornish-kern/,,,,,,
https://www.cheese.com/cornish-pepper/,"soft, artisan",45%,cow,,creamy,white
https://www.cheese.com/cornish-smuggler/,"semi-soft, artisan",,cow,,creamy,ivory
